orchard_id,latitude,longitude,ndvi,year,doy,Municipality
X12,41.10728836,36.68497849,0.5165,2023,33,Samsun
X12,41.10728836,36.68497849,0.3539,2003,9,Samsun
X12,41.10728836,36.68497849,0.3752,2003,25,Samsun
X12,41.10728836,36.68497849,0.3821,2003,41,Samsun
X12,41.10728836,36.68497849,0.3842,2003,57,Samsun
X12,41.10728836,36.68497849,0.401,2003,73,Samsun
X12,41.10728836,36.68497849,0.4045,2003,89,Samsun
X12,41.10728836,36.68497849,0.4834,2003,105,Samsun
X12,41.10728836,36.68497849,0.4759,2003,121,Samsun
X12,41.10728836,36.68497849,0.5844,2003,137,Samsun
X12,41.10728836,36.68497849,0.6924,2003,153,Samsun
X12,41.10728836,36.68497849,0.72,2003,169,Samsun
X12,41.10728836,36.68497849,0.7122,2003,185,Samsun
X12,41.10728836,36.68497849,0.7448,2003,201,Samsun
X12,41.10728836,36.68497849,0.7596,2003,217,Samsun
X12,41.10728836,36.68497849,0.7068,2003,233,Samsun
X12,41.10728836,36.68497849,0.695,2003,249,Samsun
X12,41.10728836,36.68497849,0.7596,2003,265,Samsun
X12,41.10728836,36.68497849,0.695,2003,281,Samsun
X12,41.10728836,36.68497849,0.6011,2003,297,Samsun
X12,41.10728836,36.68497849,0.5753,2003,313,Samsun
X12,41.10728836,36.68497849,0.5151,2003,329,Samsun
X12,41.10728836,36.68497849,0.486,2003,345,Samsun
X12,41.10728836,36.68497849,0.373,2003,361,Samsun
X12,41.10728836,36.68497849,0.4731,2004,9,Samsun
X12,41.10728836,36.68497849,0.4209,2004,25,Samsun
X12,41.10728836,36.68497849,0.0455,2004,41,Samsun
X12,41.10728836,36.68497849,0.4208,2004,57,Samsun
X12,41.10728836,36.68497849,0.4458,2004,73,Samsun
X12,41.10728836,36.68497849,0.5278,2004,89,Samsun
X12,41.10728836,36.68497849,0.6395,2004,105,Samsun
X12,41.10728836,36.68497849,0.6956,2004,121,Samsun
X12,41.10728836,36.68497849,0.7397,2004,137,Samsun
X12,41.10728836,36.68497849,0.7747,2004,153,Samsun
X12,41.10728836,36.68497849,0.7707,2004,169,Samsun
X12,41.10728836,36.68497849,0.7277,2004,185,Samsun
X12,41.10728836,36.68497849,0.7801,2004,201,Samsun
X12,41.10728836,36.68497849,0.7487,2004,217,Samsun
X12,41.10728836,36.68497849,0.7954,2004,233,Samsun
X12,41.10728836,36.68497849,0.7905,2004,249,Samsun
X12,41.10728836,36.68497849,0.7293,2004,265,Samsun
X12,41.10728836,36.68497849,0.7006,2004,281,Samsun
X12,41.10728836,36.68497849,0.6459,2004,297,Samsun
X12,41.10728836,36.68497849,0.6216,2004,313,Samsun
X12,41.10728836,36.68497849,0.4721,2004,329,Samsun
X12,41.10728836,36.68497849,0.0522,2004,345,Samsun
X12,41.10728836,36.68497849,0.4303,2004,361,Samsun
X12,41.10728836,36.68497849,0.3881,2005,9,Samsun
X12,41.10728836,36.68497849,0.3906,2005,25,Samsun
X12,41.10728836,36.68497849,0.3689,2005,41,Samsun
X12,41.10728836,36.68497849,0.4827,2005,57,Samsun
X12,41.10728836,36.68497849,0.4476,2005,73,Samsun
X12,41.10728836,36.68497849,0.5157,2005,89,Samsun
X12,41.10728836,36.68497849,0.6471,2005,105,Samsun
X12,41.10728836,36.68497849,0.7249,2005,121,Samsun
X12,41.10728836,36.68497849,0.7284,2005,137,Samsun
X12,41.10728836,36.68497849,0.7849,2005,153,Samsun
X12,41.10728836,36.68497849,0.8116,2005,169,Samsun
X12,41.10728836,36.68497849,0.7634,2005,185,Samsun
X12,41.10728836,36.68497849,0.7787,2005,201,Samsun
X12,41.10728836,36.68497849,0.6968,2005,217,Samsun
X12,41.10728836,36.68497849,0.7815,2005,233,Samsun
X12,41.10728836,36.68497849,0.7222,2005,249,Samsun
X12,41.10728836,36.68497849,0.7384,2005,265,Samsun
X12,41.10728836,36.68497849,0.7011,2005,281,Samsun
X12,41.10728836,36.68497849,0.6976,2005,297,Samsun
X12,41.10728836,36.68497849,0.4917,2005,313,Samsun
X12,41.10728836,36.68497849,0.4523,2005,329,Samsun
X12,41.10728836,36.68497849,0.4262,2005,345,Samsun
X12,41.10728836,36.68497849,0.4221,2005,361,Samsun
X12,41.10728836,36.68497849,0.4228,2006,9,Samsun
X12,41.10728836,36.68497849,0.4014,2006,25,Samsun
X12,41.10728836,36.68497849,0.3442,2006,41,Samsun
X12,41.10728836,36.68497849,0.4193,2006,57,Samsun
X12,41.10728836,36.68497849,0.5453,2006,73,Samsun
X12,41.10728836,36.68497849,0.642,2006,89,Samsun
X12,41.10728836,36.68497849,0.6651,2006,105,Samsun
X12,41.10728836,36.68497849,0.8165,2006,121,Samsun
X12,41.10728836,36.68497849,0.7585,2006,137,Samsun
X12,41.10728836,36.68497849,0.7839,2006,153,Samsun
X12,41.10728836,36.68497849,0.8313,2006,169,Samsun
X12,41.10728836,36.68497849,0.8057,2006,185,Samsun
X12,41.10728836,36.68497849,0.8078,2006,201,Samsun
X12,41.10728836,36.68497849,0.8164,2006,217,Samsun
X12,41.10728836,36.68497849,0.7687,2006,233,Samsun
X12,41.10728836,36.68497849,0.7379,2006,249,Samsun
X12,41.10728836,36.68497849,0.7627,2006,265,Samsun
X12,41.10728836,36.68497849,0.682,2006,281,Samsun
X12,41.10728836,36.68497849,0.6804,2006,297,Samsun
X12,41.10728836,36.68497849,0.4974,2006,313,Samsun
X12,41.10728836,36.68497849,0.4871,2006,329,Samsun
X12,41.10728836,36.68497849,0.4601,2006,345,Samsun
X12,41.10728836,36.68497849,0.4305,2006,361,Samsun
X12,41.10728836,36.68497849,0.4305,2007,9,Samsun
X12,41.10728836,36.68497849,0.4655,2007,25,Samsun
X12,41.10728836,36.68497849,0.3922,2007,41,Samsun
X12,41.10728836,36.68497849,0.4537,2007,57,Samsun
X12,41.10728836,36.68497849,0.5001,2007,73,Samsun
X12,41.10728836,36.68497849,0.6503,2007,89,Samsun
X12,41.10728836,36.68497849,0.7476,2007,105,Samsun
X12,41.10728836,36.68497849,0.7712,2007,121,Samsun
X12,41.10728836,36.68497849,0.7207,2007,137,Samsun
X12,41.10728836,36.68497849,0.7966,2007,153,Samsun
X12,41.10728836,36.68497849,0.763,2007,169,Samsun
X12,41.10728836,36.68497849,0.7963,2007,185,Samsun
X12,41.10728836,36.68497849,0.7792,2007,201,Samsun
X12,41.10728836,36.68497849,0.8142,2007,217,Samsun
X12,41.10728836,36.68497849,0.7871,2007,233,Samsun
X12,41.10728836,36.68497849,0.8009,2007,249,Samsun
X12,41.10728836,36.68497849,0.8073,2007,265,Samsun
X12,41.10728836,36.68497849,0.7295,2007,281,Samsun
X12,41.10728836,36.68497849,0.6893,2007,297,Samsun
X12,41.10728836,36.68497849,0.6556,2007,313,Samsun
X12,41.10728836,36.68497849,0.4959,2007,329,Samsun
X12,41.10728836,36.68497849,0.4709,2007,345,Samsun
X12,41.10728836,36.68497849,0.4698,2007,361,Samsun
X12,41.10728836,36.68497849,0.39,2008,9,Samsun
X12,41.10728836,36.68497849,0.3609,2008,25,Samsun
X12,41.10728836,36.68497849,0.1484,2008,41,Samsun
X12,41.10728836,36.68497849,0.4209,2008,57,Samsun
X12,41.10728836,36.68497849,0.4653,2008,73,Samsun
X12,41.10728836,36.68497849,0.6999,2008,89,Samsun
X12,41.10728836,36.68497849,0.7766,2008,105,Samsun
X12,41.10728836,36.68497849,0.7809,2008,121,Samsun
X12,41.10728836,36.68497849,0.7507,2008,137,Samsun
X12,41.10728836,36.68497849,0.8217,2008,153,Samsun
X12,41.10728836,36.68497849,0.7946,2008,169,Samsun
X12,41.10728836,36.68497849,0.8012,2008,185,Samsun
X12,41.10728836,36.68497849,0.7624,2008,201,Samsun
X12,41.10728836,36.68497849,0.7326,2008,217,Samsun
X12,41.10728836,36.68497849,0.6611,2008,233,Samsun
X12,41.10728836,36.68497849,0.6816,2008,249,Samsun
X12,41.10728836,36.68497849,0.69,2008,265,Samsun
X12,41.10728836,36.68497849,0.7026,2008,281,Samsun
X12,41.10728836,36.68497849,0.6883,2008,297,Samsun
X12,41.10728836,36.68497849,0.601,2008,313,Samsun
X12,41.10728836,36.68497849,0.5732,2008,329,Samsun
X12,41.10728836,36.68497849,0.5226,2008,345,Samsun
X12,41.10728836,36.68497849,0.4649,2008,361,Samsun
X12,41.10728836,36.68497849,0.4649,2009,9,Samsun
X12,41.10728836,36.68497849,0.4768,2009,25,Samsun
X12,41.10728836,36.68497849,0.5144,2009,41,Samsun
X12,41.10728836,36.68497849,0.5068,2009,57,Samsun
X12,41.10728836,36.68497849,0.6299,2009,73,Samsun
X12,41.10728836,36.68497849,0.7183,2009,89,Samsun
X12,41.10728836,36.68497849,0.7609,2009,105,Samsun
X12,41.10728836,36.68497849,0.8179,2009,121,Samsun
X12,41.10728836,36.68497849,0.7764,2009,137,Samsun
X12,41.10728836,36.68497849,0.834,2009,153,Samsun
X12,41.10728836,36.68497849,0.8147,2009,169,Samsun
X12,41.10728836,36.68497849,0.8304,2009,185,Samsun
X12,41.10728836,36.68497849,0.8271,2009,201,Samsun
X12,41.10728836,36.68497849,0.8392,2009,217,Samsun
X12,41.10728836,36.68497849,0.806,2009,233,Samsun
X12,41.10728836,36.68497849,0.7894,2009,249,Samsun
X12,41.10728836,36.68497849,0.8126,2009,265,Samsun
X12,41.10728836,36.68497849,0.7754,2009,281,Samsun
X12,41.10728836,36.68497849,0.6717,2009,297,Samsun
X12,41.10728836,36.68497849,0.5735,2009,313,Samsun
X12,41.10728836,36.68497849,0.497,2009,329,Samsun
X12,41.10728836,36.68497849,0.5072,2009,345,Samsun
X12,41.10728836,36.68497849,0.5212,2009,361,Samsun
X12,41.10728836,36.68497849,0.5257,2010,9,Samsun
X12,41.10728836,36.68497849,0.3179,2010,25,Samsun
X12,41.10728836,36.68497849,0.4498,2010,41,Samsun
X12,41.10728836,36.68497849,0.4955,2010,57,Samsun
X12,41.10728836,36.68497849,0.5483,2010,73,Samsun
X12,41.10728836,36.68497849,0.7018,2010,89,Samsun
X12,41.10728836,36.68497849,0.8021,2010,105,Samsun
X12,41.10728836,36.68497849,0.8139,2010,121,Samsun
X12,41.10728836,36.68497849,0.8246,2010,137,Samsun
X12,41.10728836,36.68497849,0.7559,2010,153,Samsun
X12,41.10728836,36.68497849,0.8369,2010,169,Samsun
X12,41.10728836,36.68497849,0.8335,2010,185,Samsun
X12,41.10728836,36.68497849,0.8868,2010,201,Samsun
X12,41.10728836,36.68497849,0.8032,2010,217,Samsun
X12,41.10728836,36.68497849,0.8639,2010,233,Samsun
X12,41.10728836,36.68497849,0.8109,2010,249,Samsun
X12,41.10728836,36.68497849,0.7421,2010,265,Samsun
X12,41.10728836,36.68497849,0.7378,2010,281,Samsun
X12,41.10728836,36.68497849,0.6492,2010,297,Samsun
X12,41.10728836,36.68497849,0.5374,2010,313,Samsun
X12,41.10728836,36.68497849,0.536,2010,329,Samsun
X12,41.10728836,36.68497849,0.5096,2010,345,Samsun
X12,41.10728836,36.68497849,0.5133,2010,361,Samsun
X12,41.10728836,36.68497849,0.4891,2011,9,Samsun
X12,41.10728836,36.68497849,0.4538,2011,25,Samsun
X12,41.10728836,36.68497849,0.336,2011,41,Samsun
X12,41.10728836,36.68497849,0.476,2011,57,Samsun
X12,41.10728836,36.68497849,0.4645,2011,73,Samsun
X12,41.10728836,36.68497849,0.5072,2011,89,Samsun
X12,41.10728836,36.68497849,0.7261,2011,105,Samsun
X12,41.10728836,36.68497849,0.8485,2011,121,Samsun
X12,41.10728836,36.68497849,0.8651,2011,137,Samsun
X12,41.10728836,36.68497849,0.8783,2011,153,Samsun
X12,41.10728836,36.68497849,0.8649,2011,169,Samsun
X12,41.10728836,36.68497849,0.8764,2011,185,Samsun
X12,41.10728836,36.68497849,0.855,2011,201,Samsun
X12,41.10728836,36.68497849,0.8632,2011,217,Samsun
X12,41.10728836,36.68497849,0.8569,2011,233,Samsun
X12,41.10728836,36.68497849,0.8339,2011,249,Samsun
X12,41.10728836,36.68497849,0.8047,2011,265,Samsun
X12,41.10728836,36.68497849,0.7893,2011,281,Samsun
X12,41.10728836,36.68497849,0.6316,2011,297,Samsun
X12,41.10728836,36.68497849,0.4966,2011,313,Samsun
X12,41.10728836,36.68497849,0.4955,2011,329,Samsun
X12,41.10728836,36.68497849,0.4659,2011,345,Samsun
X12,41.10728836,36.68497849,0.4894,2011,361,Samsun
X12,41.10728836,36.68497849,0.4754,2012,9,Samsun
X12,41.10728836,36.68497849,0.0696,2012,25,Samsun
X12,41.10728836,36.68497849,0.4209,2012,41,Samsun
X12,41.10728836,36.68497849,0.0501,2012,57,Samsun
X12,41.10728836,36.68497849,0.4412,2012,73,Samsun
X12,41.10728836,36.68497849,0.5344,2012,89,Samsun
X12,41.10728836,36.68497849,0.7111,2012,105,Samsun
X12,41.10728836,36.68497849,0.8234,2012,121,Samsun
X12,41.10728836,36.68497849,0.8759,2012,137,Samsun
X12,41.10728836,36.68497849,0.8847,2012,153,Samsun
X12,41.10728836,36.68497849,0.8463,2012,169,Samsun
X12,41.10728836,36.68497849,0.8585,2012,185,Samsun
X12,41.10728836,36.68497849,0.8221,2012,201,Samsun
X12,41.10728836,36.68497849,0.8722,2012,217,Samsun
X12,41.10728836,36.68497849,0.8161,2012,233,Samsun
X12,41.10728836,36.68497849,0.7234,2012,249,Samsun
X12,41.10728836,36.68497849,0.7025,2012,265,Samsun
X12,41.10728836,36.68497849,0.6346,2012,281,Samsun
X12,41.10728836,36.68497849,0.6402,2012,297,Samsun
X12,41.10728836,36.68497849,0.5666,2012,313,Samsun
X12,41.10728836,36.68497849,0.528,2012,329,Samsun
X12,41.10728836,36.68497849,0.3854,2012,345,Samsun
X12,41.10728836,36.68497849,0.5169,2012,361,Samsun
X12,41.10728836,36.68497849,0.4603,2013,9,Samsun
X12,41.10728836,36.68497849,0.4638,2013,25,Samsun
X12,41.10728836,36.68497849,0.4942,2013,41,Samsun
X12,41.10728836,36.68497849,0.4778,2013,57,Samsun
X12,41.10728836,36.68497849,0.6276,2013,73,Samsun
X12,41.10728836,36.68497849,0.7166,2013,89,Samsun
X12,41.10728836,36.68497849,0.8305,2013,105,Samsun
X12,41.10728836,36.68497849,0.8286,2013,121,Samsun
X12,41.10728836,36.68497849,0.8538,2013,137,Samsun
X12,41.10728836,36.68497849,0.8337,2013,153,Samsun
X12,41.10728836,36.68497849,0.8425,2013,169,Samsun
X12,41.10728836,36.68497849,0.8265,2013,185,Samsun
X12,41.10728836,36.68497849,0.8177,2013,201,Samsun
X12,41.10728836,36.68497849,0.8104,2013,217,Samsun
X12,41.10728836,36.68497849,0.8368,2013,233,Samsun
X12,41.10728836,36.68497849,0.8045,2013,249,Samsun
X12,41.10728836,36.68497849,0.8043,2013,265,Samsun
X12,41.10728836,36.68497849,0.7878,2013,281,Samsun
X12,41.10728836,36.68497849,0.6223,2013,297,Samsun
X12,41.10728836,36.68497849,0.6187,2013,313,Samsun
X12,41.10728836,36.68497849,0.4941,2013,329,Samsun
X12,41.10728836,36.68497849,0.463,2013,345,Samsun
X12,41.10728836,36.68497849,0.4632,2013,361,Samsun
X12,41.10728836,36.68497849,0.4385,2014,9,Samsun
X12,41.10728836,36.68497849,0.4277,2014,25,Samsun
X12,41.10728836,36.68497849,0.4661,2014,41,Samsun
X12,41.10728836,36.68497849,0.2625,2014,57,Samsun
X12,41.10728836,36.68497849,0.6984,2014,73,Samsun
X12,41.10728836,36.68497849,0.8106,2014,89,Samsun
X12,41.10728836,36.68497849,0.8557,2014,105,Samsun
X12,41.10728836,36.68497849,0.8297,2014,121,Samsun
X12,41.10728836,36.68497849,0.8594,2014,137,Samsun
X12,41.10728836,36.68497849,0.8441,2014,153,Samsun
X12,41.10728836,36.68497849,0.8236,2014,169,Samsun
X12,41.10728836,36.68497849,0.8307,2014,185,Samsun
X12,41.10728836,36.68497849,0.7695,2014,201,Samsun
X12,41.10728836,36.68497849,0.8088,2014,217,Samsun
X12,41.10728836,36.68497849,0.7687,2014,233,Samsun
X12,41.10728836,36.68497849,0.7583,2014,249,Samsun
X12,41.10728836,36.68497849,0.7659,2014,265,Samsun
X12,41.10728836,36.68497849,0.658,2014,281,Samsun
X12,41.10728836,36.68497849,0.6067,2014,297,Samsun
X12,41.10728836,36.68497849,0.5791,2014,313,Samsun
X12,41.10728836,36.68497849,0.5277,2014,329,Samsun
X12,41.10728836,36.68497849,0.5212,2014,345,Samsun
X12,41.10728836,36.68497849,0.539,2014,361,Samsun
X12,41.10728836,36.68497849,0.5204,2015,9,Samsun
X12,41.10728836,36.68497849,0.4809,2015,25,Samsun
X12,41.10728836,36.68497849,0.4168,2015,41,Samsun
X12,41.10728836,36.68497849,0.5212,2015,57,Samsun
X12,41.10728836,36.68497849,0.5658,2015,73,Samsun
X12,41.10728836,36.68497849,0.76,2015,89,Samsun
X12,41.10728836,36.68497849,0.7847,2015,105,Samsun
X12,41.10728836,36.68497849,0.8461,2015,121,Samsun
X12,41.10728836,36.68497849,0.8404,2015,137,Samsun
X12,41.10728836,36.68497849,0.8695,2015,153,Samsun
X12,41.10728836,36.68497849,0.8454,2015,169,Samsun
X12,41.10728836,36.68497849,0.8973,2015,185,Samsun
X12,41.10728836,36.68497849,0.8345,2015,201,Samsun
X12,41.10728836,36.68497849,0.801,2015,217,Samsun
X12,41.10728836,36.68497849,0.7777,2015,233,Samsun
X12,41.10728836,36.68497849,0.7548,2015,249,Samsun
X12,41.10728836,36.68497849,0.7476,2015,265,Samsun
X12,41.10728836,36.68497849,0.7387,2015,281,Samsun
X12,41.10728836,36.68497849,0.6986,2015,297,Samsun
X12,41.10728836,36.68497849,0.5338,2015,313,Samsun
X12,41.10728836,36.68497849,0.5659,2015,329,Samsun
X12,41.10728836,36.68497849,0.5302,2015,345,Samsun
X12,41.10728836,36.68497849,0.4858,2015,361,Samsun
X12,41.10728836,36.68497849,0.5204,2016,9,Samsun
X12,41.10728836,36.68497849,0.4769,2016,25,Samsun
X12,41.10728836,36.68497849,0.4584,2016,41,Samsun
X12,41.10728836,36.68497849,0.4954,2016,57,Samsun
X12,41.10728836,36.68497849,0.6875,2016,73,Samsun
X12,41.10728836,36.68497849,0.8058,2016,89,Samsun
X12,41.10728836,36.68497849,0.8548,2016,105,Samsun
X12,41.10728836,36.68497849,0.8251,2016,121,Samsun
X12,41.10728836,36.68497849,0.8583,2016,137,Samsun
X12,41.10728836,36.68497849,0.8471,2016,153,Samsun
X12,41.10728836,36.68497849,0.8395,2016,169,Samsun
X12,41.10728836,36.68497849,0.8293,2016,185,Samsun
X12,41.10728836,36.68497849,0.8137,2016,201,Samsun
X12,41.10728836,36.68497849,0.8414,2016,217,Samsun
X12,41.10728836,36.68497849,0.676,2016,233,Samsun
X12,41.10728836,36.68497849,0.7945,2016,249,Samsun
X12,41.10728836,36.68497849,0.7059,2016,265,Samsun
X12,41.10728836,36.68497849,0.683,2016,281,Samsun
X12,41.10728836,36.68497849,0.5984,2016,297,Samsun
X12,41.10728836,36.68497849,0.5648,2016,313,Samsun
X12,41.10728836,36.68497849,0.5346,2016,329,Samsun
X12,41.10728836,36.68497849,0.5099,2016,345,Samsun
X12,41.10728836,36.68497849,0.4928,2016,361,Samsun
X12,41.10728836,36.68497849,0.4895,2017,9,Samsun
X12,41.10728836,36.68497849,0.0548,2017,25,Samsun
X12,41.10728836,36.68497849,0.4588,2017,41,Samsun
X12,41.10728836,36.68497849,0.5402,2017,57,Samsun
X12,41.10728836,36.68497849,0.6668,2017,73,Samsun
X12,41.10728836,36.68497849,0.6967,2017,89,Samsun
X12,41.10728836,36.68497849,0.8207,2017,105,Samsun
X12,41.10728836,36.68497849,0.8309,2017,121,Samsun
X12,41.10728836,36.68497849,0.8759,2017,137,Samsun
X12,41.10728836,36.68497849,0.8546,2017,153,Samsun
X12,41.10728836,36.68497849,0.8712,2017,169,Samsun
X12,41.10728836,36.68497849,0.817,2017,185,Samsun
X12,41.10728836,36.68497849,0.7934,2017,201,Samsun
X12,41.10728836,36.68497849,0.7612,2017,217,Samsun
X12,41.10728836,36.68497849,0.7629,2017,233,Samsun
X12,41.10728836,36.68497849,0.75,2017,249,Samsun
X12,41.10728836,36.68497849,0.6863,2017,265,Samsun
X12,41.10728836,36.68497849,0.6745,2017,281,Samsun
X12,41.10728836,36.68497849,0.6805,2017,297,Samsun
X12,41.10728836,36.68497849,0.5454,2017,313,Samsun
X12,41.10728836,36.68497849,0.5378,2017,329,Samsun
X12,41.10728836,36.68497849,0.5408,2017,345,Samsun
X12,41.10728836,36.68497849,0.5368,2017,361,Samsun
X12,41.10728836,36.68497849,0.4852,2018,9,Samsun
X12,41.10728836,36.68497849,0.5044,2018,25,Samsun
X12,41.10728836,36.68497849,0.5457,2018,41,Samsun
X12,41.10728836,36.68497849,0.574,2018,57,Samsun
X12,41.10728836,36.68497849,0.592,2018,73,Samsun
X12,41.10728836,36.68497849,0.7688,2018,89,Samsun
X12,41.10728836,36.68497849,0.8328,2018,105,Samsun
X12,41.10728836,36.68497849,0.8589,2018,121,Samsun
X12,41.10728836,36.68497849,0.805,2018,137,Samsun
X12,41.10728836,36.68497849,0.8772,2018,153,Samsun
X12,41.10728836,36.68497849,0.8467,2018,169,Samsun
X12,41.10728836,36.68497849,0.8743,2018,185,Samsun
X12,41.10728836,36.68497849,0.9063,2018,201,Samsun
X12,41.10728836,36.68497849,0.8295,2018,217,Samsun
X12,41.10728836,36.68497849,0.7936,2018,233,Samsun
X12,41.10728836,36.68497849,0.6629,2018,249,Samsun
X12,41.10728836,36.68497849,0.7871,2018,265,Samsun
X12,41.10728836,36.68497849,0.7446,2018,281,Samsun
X12,41.10728836,36.68497849,0.6555,2018,297,Samsun
X12,41.10728836,36.68497849,0.541,2018,313,Samsun
X12,41.10728836,36.68497849,0.5471,2018,329,Samsun
X12,41.10728836,36.68497849,0.5189,2018,345,Samsun
X12,41.10728836,36.68497849,0.5447,2018,361,Samsun
X12,41.10728836,36.68497849,0.4892,2019,9,Samsun
X12,41.10728836,36.68497849,0.4933,2019,25,Samsun
X12,41.10728836,36.68497849,0.5232,2019,41,Samsun
X12,41.10728836,36.68497849,0.516,2019,57,Samsun
X12,41.10728836,36.68497849,0.61,2019,73,Samsun
X12,41.10728836,36.68497849,0.7811,2019,89,Samsun
X12,41.10728836,36.68497849,0.7981,2019,105,Samsun
X12,41.10728836,36.68497849,0.8653,2019,121,Samsun
X12,41.10728836,36.68497849,0.8472,2019,137,Samsun
X12,41.10728836,36.68497849,0.8259,2019,153,Samsun
X12,41.10728836,36.68497849,0.8445,2019,169,Samsun
X12,41.10728836,36.68497849,0.8534,2019,185,Samsun
X12,41.10728836,36.68497849,0.8531,2019,201,Samsun
X12,41.10728836,36.68497849,0.8357,2019,217,Samsun
X12,41.10728836,36.68497849,0.827,2019,233,Samsun
X12,41.10728836,36.68497849,0.7589,2019,249,Samsun
X12,41.10728836,36.68497849,0.79,2019,265,Samsun
X12,41.10728836,36.68497849,0.7132,2019,281,Samsun
X12,41.10728836,36.68497849,0.6537,2019,297,Samsun
X12,41.10728836,36.68497849,0.5441,2019,313,Samsun
X12,41.10728836,36.68497849,0.5169,2019,329,Samsun
X12,41.10728836,36.68497849,0.4919,2019,345,Samsun
X12,41.10728836,36.68497849,0.4954,2019,361,Samsun
X12,41.10728836,36.68497849,0.4954,2020,9,Samsun
X12,41.10728836,36.68497849,0.4814,2020,25,Samsun
X12,41.10728836,36.68497849,0.4825,2020,41,Samsun
X12,41.10728836,36.68497849,0.4828,2020,57,Samsun
X12,41.10728836,36.68497849,0.5554,2020,73,Samsun
X12,41.10728836,36.68497849,0.7592,2020,89,Samsun
X12,41.10728836,36.68497849,0.7967,2020,105,Samsun
X12,41.10728836,36.68497849,0.7929,2020,121,Samsun
X12,41.10728836,36.68497849,0.8233,2020,137,Samsun
X12,41.10728836,36.68497849,0.8372,2020,153,Samsun
X12,41.10728836,36.68497849,0.8326,2020,169,Samsun
X12,41.10728836,36.68497849,0.8272,2020,185,Samsun
X12,41.10728836,36.68497849,0.8355,2020,201,Samsun
X12,41.10728836,36.68497849,0.8092,2020,217,Samsun
X12,41.10728836,36.68497849,0.8393,2020,233,Samsun
X12,41.10728836,36.68497849,0.7813,2020,249,Samsun
X12,41.10728836,36.68497849,0.7235,2020,265,Samsun
X12,41.10728836,36.68497849,0.6553,2020,281,Samsun
X12,41.10728836,36.68497849,0.6403,2020,297,Samsun
X12,41.10728836,36.68497849,0.6125,2020,313,Samsun
X12,41.10728836,36.68497849,0.5667,2020,329,Samsun
X12,41.10728836,36.68497849,0.4875,2020,345,Samsun
X12,41.10728836,36.68497849,0.4726,2020,361,Samsun
X12,41.10728836,36.68497849,0.4842,2021,9,Samsun
X12,41.10728836,36.68497849,0.4905,2021,25,Samsun
X12,41.10728836,36.68497849,0.4839,2021,41,Samsun
X12,41.10728836,36.68497849,0.4653,2021,57,Samsun
X12,41.10728836,36.68497849,0.5441,2021,73,Samsun
X12,41.10728836,36.68497849,0.6378,2021,89,Samsun
X12,41.10728836,36.68497849,0.7735,2021,105,Samsun
X12,41.10728836,36.68497849,0.8561,2021,121,Samsun
X12,41.10728836,36.68497849,0.8512,2021,137,Samsun
X12,41.10728836,36.68497849,0.8483,2021,153,Samsun
X12,41.10728836,36.68497849,0.8519,2021,169,Samsun
X12,41.10728836,36.68497849,0.8446,2021,185,Samsun
X12,41.10728836,36.68497849,0.5962,2021,201,Samsun
